1909.0,0.855682460997,0.598710507938,0.558817963223,0.473756807476,0.269273760192,0.317639663190,0.435869155476,0.364600840647,0.654124295174,0.518441898761,0.584556708250,0.414796689901
1984.0,0.869807643725,0.642047638428,0.575532221407,0.480015729333,0.278542592772,0.268138416817,0.425631588767,0.371936965167,0.654020360011,0.508430890371,0.654254740382,0.435920442390
1964.0,0.846711026492,0.622566698354,0.552247260079,0.480574346636,0.252726439476,0.340181705967,0.442953207232,0.433446202231,0.589617477466,0.463379216016,0.656650114283,0.468217836233
1941.0,0.895738831491,0.637870015943,0.582384095358,0.494381476585,0.257045620004,0.262393528984,0.360039303637,0.403477811741,0.638190798824,0.523476752138,0.586966291449,0.438048566462
1920.0,0.872205568827,0.595994416438,0.563502650340,0.464833460897,0.292135154170,0.275531584901,0.435234146491,0.395067278960,0.589458841834,0.366209632489,0.671613579959,0.435281465679
1998.0,0.886980316639,0.575206274020,0.594570156628,0.492024809506,0.276782014650,0.294447831327,0.376511278850,0.395784799309,0.598311833658,0.436675475566,0.579151386140,0.463214062454
1920.0,0.873592717065,0.623038259875,0.596004247129,0.456889033343,0.277297817759,0.321638468119,0.414806227791,0.369101258708,0.583347953858,0.473931428849,0.586059335183,0.470105562512
1982.0,0.882775595997,0.647677183713,0.566439191893,0.477376648419,0.292242654539,0.340820168761,0.443832934776,0.381620078822,0.645588316140,0.436423065861,0.605077979198,0.425702509480
1977.0,0.885029937523,0.644029890213,0.592701609159,0.468184240677,0.269995679003,0.355378955829,0.502644426893,0.449043688411,0.591185081473,0.530592863250,0.602289466890,0.467558869361
1972.0,0.869096551830,0.576205869942,0.528318635403,0.458722753761,0.294353637883,0.306866269345,0.346257022067,0.429597207851,0.640749544351,0.439042174990,0.635871110896,0.419235523195
1905.0,0.886434071742,0.636104745861,0.512014645988,0.460068343357,0.272942336791,0.281975197178,0.433867851910,0.421334480636,0.630792280565,0.375253098724,0.609684482019,0.465071805960
1992.0,0.859688919382,0.603218492292,0.572333066845,0.489098665137,0.290650172539,0.347887942722,0.354282062771,0.460353146348,0.640067916207,0.523161157689,0.622601380756,0.469116945137
1949.0,0.880810782587,0.625839986817,0.579077179044,0.497824207238,0.268776009713,0.255250113671,0.471339717026,0.373220030760,0.649451873472,0.462227514056,0.626228274859,0.421217641614
1968.0,0.889341217342,0.624826405602,0.572927524773,0.467131885947,0.287307716483,0.250793165883,0.372976754511,0.359748038923,0.599743159347,0.535335668441,0.646832809809,0.430172819358
1938.0,0.854492601716,0.574398698479,0.572438068156,0.485983448764,0.286634364087,0.335310390700,0.359429858038,0.386117323155,0.633905866837,0.464451681030,0.640598421243,0.446992038830
1965.0,0.900234698179,0.635534373654,0.517218006734,0.467119634768,0.266480752968,0.344298073549,0.431205114821,0.384001012100,0.590164461543,0.399256919383,0.677117869201,0.432931731399
1938.0,0.888145739859,0.597088366833,0.553906168649,0.469222234131,0.276891922795,0.354034676624,0.481863019142,0.410289153871,0.658716987346,0.397385764978,0.570169653573,0.432673153962
1977.0,0.897271779302,0.572415641818,0.548647439185,0.465392578891,0.273530937367,0.343858021833,0.473521323176,0.387400740703,0.659175529409,0.458357264884,0.597709215208,0.416719585853
1961.0,0.882927340389,0.616954675808,0.520098976428,0.466020822801,0.274658889772,0.310559820117,0.376631677841,0.408881126600,0.579002844769,0.502012040599,0.607325577159,0.419705458733
1930.0,0.890930857595,0.619118490810,0.592942147956,0.482947120169,0.264243936148,0.320591518742,0.442887488036,0.398619206242,0.589208447018,0.365836821275,0.657197677023,0.454080651113
1988.0,0.880631487735,0.630589728932,0.557669196219,0.490512029292,0.283400367530,0.339501276461,0.399309929257,0.363768041989,0.589535719447,0.418128602200,0.609378725454,0.451064918058
1984.0,0.885212736086,0.585597439371,0.579645663400,0.467571351830,0.285416698869,0.310395182842,0.452416700699,0.423552360813,0.592631722505,0.454726179474,0.618399963479,0.448106990660
1947.0,0.849467455595,0.572498259876,0.534522661991,0.470350362554,0.251099491303,0.271198745084,0.360155479165,0.401306754979,0.611167906525,0.432404553986,0.607057787822,0.425623502928
2001.0,0.847990971435,0.635264073106,0.554015366178,0.444242634822,0.291047898691,0.288517290510,0.357376334038,0.371533202990,0.586053677204,0.451745614887,0.581467869657,0.429220480156
1926.0,0.848011953254,0.614570048003,0.569827953394,0.466431464402,0.253585134471,0.339036948011,0.416310505159,0.448072827008,0.592636114570,0.522781639527,0.595070662317,0.469322958501
1900.0,0.846397312668,0.609607138076,0.559016861184,0.484840048104,0.259859367365,0.291883958552,0.497454743435,0.424560936894,0.609319036453,0.369758574447,0.611907369034,0.417434172245
1994.0,0.870119167742,0.648323995667,0.563958752262,0.488646622077,0.274754265880,0.266762883265,0.371273051588,0.369697264317,0.655752284136,0.412520645247,0.665579245084,0.419215023982
1961.0,0.881304282019,0.600160768185,0.565157007882,0.449697535023,0.262011158320,0.259605084126,0.477517686253,0.367196627609,0.628286022430,0.488692259603,0.668327711059,0.470486921476
1939.0,0.898086889767,0.573413571275,0.598285923116,0.494664694307,0.260522756780,0.283153635496,0.351437910158,0.384574704080,0.663823800100,0.406198666047,0.654175093290,0.413574675101
